DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s]
6/30/13,5,3.4306
6/30/13,6,1.814
6/30/13,7,1.7285
6/30/13,8,1.8692
6/30/13,9,2.9521
6/30/13,10,2.9982
6/30/13,11,2.9906
6/30/13,12,3.6844
6/30/13,13,3.2409
6/30/13,14,2.4206
6/30/13,15,2.3334
6/30/13,16,1.6014
6/30/13,17,1.4012
6/30/13,18,1.634
6/30/13,19,1.141
6/30/13,20,1.1082
6/30/13,21,0.7033
6/30/13,22,1.4097
6/30/13,23,1.3632
7/1/13,0,1.7708
7/1/13,1,1.9285
7/1/13,2,1.623
7/1/13,3,0.753
7/1/13,4,1.4549
7/1/13,5,0.9939
7/1/13,6,0.7017
7/1/13,7,0.8465
7/1/13,8,2.9554
7/1/13,9,3.6021
7/1/13,10,3.4489
7/1/13,11,3.4654
7/1/13,12,2.8764
7/1/13,13,3.1196
7/1/13,14,3.0001
7/1/13,15,3.241
7/1/13,16,2.7844
7/1/13,17,2.7638
7/1/13,18,0.9885
7/1/13,19,2.1421
7/1/13,20,1.0272
7/1/13,21,1.6869
7/1/13,22,2.3121
7/1/13,23,1.0853
7/2/13,0,1.2982
7/2/13,1,1.7031
7/2/13,2,1.4056
7/2/13,3,1.5684
7/2/13,4,0.9914
7/2/13,5,1.5644
7/2/13,6,0.8072
7/2/13,7,1.3792
7/2/13,8,1.3196
7/2/13,9,1.5281
7/2/13,10,1.8615
7/2/13,11,2.2323
7/2/13,12,2.6823
7/2/13,13,2.8531
7/2/13,14,2.7468
7/2/13,15,3.0452
7/2/13,16,2.8747
7/2/13,17,3.1257
7/2/13,18,3.1084
7/2/13,19,1.5036
7/2/13,20,0.7984
7/2/13,21,1.227
7/2/13,22,1.5465
7/2/13,23,1.6412
7/3/13,0,1.7918
7/3/13,1,1.8113
7/3/13,2,1.717
7/3/13,3,1.6633
7/3/13,4,1.2978
7/3/13,5,1.2185
7/3/13,6,0.7258
7/3/13,7,0.8942
7/3/13,8,1.3997
7/3/13,9,1.4957
7/3/13,10,1.961
7/3/13,11,2.1873
7/3/13,12,2.5282
7/3/13,13,2.5674
7/3/13,14,2.61
7/3/13,15,2.0725
7/3/13,16,2.6198
7/3/13,17,2.4357
7/3/13,18,2.0624
7/3/13,19,6.4641
7/3/13,20,4.7089
7/3/13,21,2.6901
7/3/13,22,3.8907
7/3/13,23,4.7481
7/4/13,0,4.4404
7/4/13,1,4.6654
7/4/13,2,4.5377
7/4/13,3,3.9318
7/4/13,4,3.8611
7/4/13,5,2.0519
7/4/13,6,1.5852
7/4/13,7,1.4417
7/4/13,8,0.9673
7/4/13,9,2.0597
7/4/13,10,3.561
7/4/13,11,3.3806
7/4/13,12,2.9086
7/4/13,13,2.7149
7/4/13,14,3.1678
7/4/13,15,3.227
7/4/13,16,3.7324
7/4/13,17,4.1776
7/4/13,18,3.9162
7/4/13,19,2.734
7/4/13,20,1.6978
7/4/13,21,1.4663
7/4/13,22,1.482
7/4/13,23,1.7881
7/5/13,0,2.0939
7/5/13,1,1.8963
7/5/13,2,1.9147
7/5/13,3,3.5825
7/5/13,4,1.9851
7/5/13,5,1.0521
7/5/13,6,1.1441
7/5/13,7,1.8957
7/5/13,8,1.2985
7/5/13,9,1.7206
7/5/13,10,1.7711
7/5/13,11,2.6469
7/5/13,12,2.1019
7/5/13,13,2.8738
7/5/13,14,5.5043
7/5/13,15,3.7178
7/5/13,16,4.4394
7/5/13,17,4.6884
7/5/13,18,2.2383
7/5/13,19,1.0145
7/5/13,20,2.3379
7/5/13,21,3.4541
7/5/13,22,2.7125
7/5/13,23,0.9836
7/6/13,0,1.1972
7/6/13,1,2.9034
7/6/13,2,4.6739
7/6/13,3,13.084
7/6/13,4,9.774
7/6/13,5,5.8019
7/6/13,6,6.325
7/6/13,7,5.9851
7/6/13,8,6.2726
7/6/13,9,5.3502
7/6/13,10,5.2538
7/6/13,11,3.1915
7/6/13,12,3.188
7/6/13,13,4.1115
7/6/13,14,4.7091
7/6/13,15,5.8131
7/6/13,16,6.4456
7/6/13,17,5.4316
7/6/13,18,4.7194
7/6/13,19,2.8654
7/6/13,20,1.3777
7/6/13,21,1.46
7/6/13,22,1.7579
7/6/13,23,0.8822
7/7/13,0,1.4903
7/7/13,1,4.1736
7/7/13,2,4.2829
7/7/13,3,2.6087
7/7/13,4,2.0621
7/7/13,5,2.8078
7/7/13,6,2.5443
7/7/13,7,2.0248
7/7/13,8,1.5671
7/7/13,9,2.2623
7/7/13,10,1.8326
7/7/13,11,1.9247
7/7/13,12,2.4307
7/7/13,13,3.3463
7/7/13,14,3.5445
7/7/13,15,5.9782
7/7/13,16,4.0827
7/7/13,17,2.3462
7/7/13,18,3.4602
7/7/13,19,4.5588
7/7/13,20,3.3166
7/7/13,21,1.9133
7/7/13,22,1.5028
7/7/13,23,1.3249
7/8/13,0,1.5273
7/8/13,1,1.5535
7/8/13,2,2.4748
7/8/13,3,8.0879
7/8/13,4,3.8352
7/8/13,5,1.7268
7/8/13,6,1.3118
7/8/13,7,1.5053
7/8/13,8,1.9894
7/8/13,9,2.4447
7/8/13,10,2.8808
7/8/13,11,4.4409
7/8/13,12,5.5563
7/8/13,13,5.0808
7/8/13,14,6.1363
7/8/13,15,6.5131
7/8/13,16,5.003
7/8/13,17,4.9471
7/8/13,18,4.0162
7/8/13,19,2.6177
7/8/13,20,2.0608
7/8/13,21,2.9017
7/8/13,22,1.8555
7/8/13,23,0.9646
7/9/13,0,2.0707
7/9/13,1,1.9684
7/9/13,2,1.6682
7/9/13,3,1.2363
7/9/13,4,1.6422
7/9/13,5,5.3208
7/9/13,6,4.3446
7/9/13,7,1.4809
7/9/13,8,2.4063
7/9/13,9,2.512
7/9/13,10,3.064
7/9/13,11,2.5043
7/9/13,12,2.3642
7/9/13,13,2.7219
7/9/13,14,3.1367
7/9/13,15,5.0163
7/9/13,16,3.8826
7/9/13,17,1.9367
7/9/13,18,2.4701
7/9/13,19,2.6634
7/9/13,20,1.5553
7/9/13,21,2.4082
7/9/13,22,1.3624
7/9/13,23,2.0926
7/10/13,0,1.3555
7/10/13,1,2.3615
7/10/13,2,1.6072
7/10/13,3,2.014
7/10/13,4,2.324
7/10/13,5,1.3177
7/10/13,6,1.7964
7/10/13,7,1.1993
7/10/13,8,1.3652
7/10/13,9,2.3549
7/10/13,10,2.7688
7/10/13,11,2.172
7/10/13,12,2.7951
7/10/13,13,3.4266
7/10/13,14,1.8142
7/10/13,15,2.8525
7/10/13,16,3.4115
7/10/13,17,2.9621
7/10/13,18,2.9618
7/10/13,19,3.5591
7/10/13,20,2.6064
7/10/13,21,2.3241
7/10/13,22,1.7257
7/10/13,23,1.4519
7/11/13,0,2.0555
7/11/13,1,1.7721
7/11/13,2,1.328
7/11/13,3,1.2142
7/11/13,4,1.3097
7/11/13,5,1.6707
7/11/13,6,1.6695
7/11/13,7,1.0686
7/11/13,8,1.347
7/11/13,9,1.8327
7/11/13,10,2.0114
7/11/13,11,2.1875
7/11/13,12,2.5682
7/11/13,13,2.1409
7/11/13,14,1.8069
7/11/13,15,1.529
7/11/13,16,1.8809
7/11/13,17,1.5139
7/11/13,18,5.7473
7/11/13,19,6.0476
7/11/13,20,6.0757
7/11/13,21,7.6392
7/11/13,22,4.8784
7/11/13,23,3.7693
7/12/13,0,2.0269
7/12/13,1,2.1189
7/12/13,2,5.7596
7/12/13,3,3.4248
7/12/13,4,1.7792
7/12/13,5,2.7954
7/12/13,6,2.3342
7/12/13,7,1.668
7/12/13,8,1.9951
7/12/13,9,2.1777
7/12/13,10,1.8608
7/12/13,11,3.1792
7/12/13,12,3.2714
7/12/13,13,3.6139
7/12/13,14,7.2744
7/12/13,15,5.6143
7/12/13,16,5.8778
7/12/13,17,5.422
7/12/13,18,3.9498
7/12/13,19,3.1796
7/12/13,20,2.6101
7/12/13,21,1.4483
7/12/13,22,1.9109
7/12/13,23,1.094
7/13/13,0,0.6003
7/13/13,1,1.2714
7/13/13,2,2.5687
7/13/13,3,2.8514
7/13/13,4,2.6432
7/13/13,5,2.5148
7/13/13,6,0.8663
7/13/13,7,0.5456
7/13/13,8,0.5692
7/13/13,9,1.1118
7/13/13,10,1.8867
7/13/13,11,2.0089
7/13/13,12,2.0157
7/13/13,13,2.5878
7/13/13,14,3.7206
7/13/13,15,5.2536
7/13/13,16,6.1412
7/13/13,17,5.0777
7/13/13,18,6.0926
7/13/13,19,2.888
7/13/13,20,2.5403
7/13/13,21,1.7083
7/13/13,22,3.2746
7/13/13,23,3.0498
7/14/13,0,2.2851
7/14/13,1,1.4893
7/14/13,2,1.9467
7/14/13,3,1.2645
7/14/13,4,1.6275
7/14/13,5,2.4605
7/14/13,6,2.9188
7/14/13,7,4.6156
7/14/13,8,3.251
7/14/13,9,2.3285
7/14/13,10,3.8586
7/14/13,11,3.6804
7/14/13,12,3.6552
7/14/13,13,3.1262
7/14/13,14,3.0046
7/14/13,15,3.3425
7/14/13,16,2.8661
7/14/13,17,2.538
7/14/13,18,2.0108
7/14/13,19,1.7513
7/14/13,20,3.0342
7/14/13,21,2.7161
7/14/13,22,1.6035
7/14/13,23,1.3228
7/15/13,0,0.8247
7/15/13,1,1.389
7/15/13,2,2.1771
7/15/13,3,1.4825
7/15/13,4,1.488
7/15/13,5,0.5026
7/15/13,6,0.8912
7/15/13,7,1.1902
7/15/13,8,1.5449
7/15/13,9,1.2484
7/15/13,10,0.9513
7/15/13,11,1.0321
7/15/13,12,1.5808
7/15/13,13,3.0303
7/15/13,14,4.0112
7/15/13,15,4.1992
7/15/13,16,3.712
7/15/13,17,3.5588
7/15/13,18,2.6895
7/15/13,19,1.71
7/15/13,20,1.9343
7/15/13,21,2.5
7/15/13,22,2.1497
7/15/13,23,2.0119
7/16/13,0,1.4793
7/16/13,1,1.2222
7/16/13,2,0.834
7/16/13,3,1.5994
7/16/13,4,1.5979
7/16/13,5,1.5106
7/16/13,6,1.8197
7/16/13,7,1.9235
7/16/13,8,1.8311
7/16/13,9,1.3415
7/16/13,10,2.0024
7/16/13,11,2.0621
7/16/13,12,1.9074
7/16/13,13,1.858
7/16/13,14,2.2463
7/16/13,15,1.7932
7/16/13,16,1.9333
7/16/13,17,2.4495
7/16/13,18,3.0534
7/16/13,19,2.7644
7/16/13,20,3.5727
7/16/13,21,3.5496
7/16/13,22,2.139
7/16/13,23,1.416
7/17/13,0,1.1275
7/17/13,1,0.9685
7/17/13,2,1.4219
7/17/13,3,1.4206
7/17/13,4,0.7619
7/17/13,5,1.0608
7/17/13,6,1.2831
7/17/13,7,1.7716
7/17/13,8,1.5807
7/17/13,9,1.2015
7/17/13,10,1.7651
7/17/13,11,1.5895
7/17/13,12,1.9483
7/17/13,13,1.9093
7/17/13,14,1.8506
7/17/13,15,2.1104
7/17/13,16,2.1749
7/17/13,17,2.0024
7/17/13,18,1.7144
7/17/13,19,0.6871
7/17/13,20,2.0308
7/17/13,21,1.6128
7/17/13,22,1.3151
7/17/13,23,0.8464
7/18/13,0,1.3225
7/18/13,1,1.8617
7/18/13,2,1.1044
7/18/13,3,0.9895
7/18/13,4,1.4116
7/18/13,5,1.3682
7/18/13,6,1.0297
7/18/13,7,1.2946
7/18/13,8,2.1459
7/18/13,9,2.0975
7/18/13,10,2.0172
7/18/13,11,3.0234
7/18/13,12,2.7203
7/18/13,13,3.3601
7/18/13,14,3.5987
7/18/13,15,7.3458
7/18/13,16,8.1832
7/18/13,17,7.2445
7/18/13,18,4.8388
7/18/13,19,3.2821
7/18/13,20,3.1328
7/18/13,21,1.9698
7/18/13,22,1.1899
7/18/13,23,0.9044
7/19/13,0,0.7389
7/19/13,1,0.8551
7/19/13,2,1.1702
7/19/13,3,0.9583
7/19/13,4,2.015
7/19/13,5,1.0683
7/19/13,6,1.7074
7/19/13,7,1.7845
7/19/13,8,1.5028
7/19/13,9,1.5202
7/19/13,10,2.8061
7/19/13,11,4.2566
7/19/13,12,4.0754
7/19/13,13,4.6588
7/19/13,14,3.4503
7/19/13,15,3.2242
7/19/13,16,3.1248
7/19/13,17,2.6987
7/19/13,18,2.7552
7/19/13,19,2.2357
7/19/13,20,0.9204
7/19/13,21,1.3583
7/19/13,22,2.3707
7/19/13,23,1.1814
7/20/13,0,0.8799
7/20/13,1,1.153
7/20/13,2,2.1359
7/20/13,3,1.3012
7/20/13,4,1.135
7/20/13,5,1.2772
7/20/13,6,1.0194
7/20/13,7,2.1393
7/20/13,8,1.6135
7/20/13,9,1.5495
7/20/13,10,1.4963
7/20/13,11,1.7874
7/20/13,12,2.4273
7/20/13,13,3.2226
7/20/13,14,2.7177
7/20/13,15,4.6877
7/20/13,16,6.1408
7/20/13,17,5.0238
7/20/13,18,4.2158
7/20/13,19,5.4116
7/20/13,20,1.5799
7/20/13,21,1.7567
7/20/13,22,3.0756
7/20/13,23,2.5876
7/21/13,0,1.3547
7/21/13,1,1.9306
7/21/13,2,1.43
7/21/13,3,1.5489
7/21/13,4,1.7152
7/21/13,5,1.0698
7/21/13,6,1.2357
7/21/13,7,0.9269
7/21/13,8,1.8652
7/21/13,9,3.8346
7/21/13,10,4.536
7/21/13,11,3.7094
7/21/13,12,3.4584
7/21/13,13,2.2829
7/21/13,14,1.8673
7/21/13,15,1.9612
7/21/13,16,1.6199
7/21/13,17,2.1304
7/21/13,18,2.4537
7/21/13,19,2.9967
7/21/13,20,3.1809
7/21/13,21,2.9985
7/21/13,22,2.2257
7/21/13,23,1.0329
7/22/13,0,3.4557
7/22/13,1,4.9578
7/22/13,2,3.0714
7/22/13,3,3.4504
7/22/13,4,3.7685
7/22/13,5,5.6123
7/22/13,6,5.1261
7/22/13,7,6.4563
7/22/13,8,5.987
7/22/13,9,3.793
7/22/13,10,2.098
7/22/13,11,3.097
7/22/13,12,3.0832
7/22/13,13,3.029
7/22/13,14,3.2601
7/22/13,15,3.4158
7/22/13,16,3.0484
7/22/13,17,3.2891
7/22/13,18,2.2128
7/22/13,19,1.386
7/22/13,20,1.8916
7/22/13,21,2.5037
7/22/13,22,2.1796
7/22/13,23,0.8838
7/23/13,0,2.3822
7/23/13,1,3.3611
7/23/13,2,3.5332
7/23/13,3,3.0616
7/23/13,4,1.3411
7/23/13,5,1.5089
7/23/13,6,1.9317
7/23/13,7,1.5146
7/23/13,8,2.5836
7/23/13,9,2.907
7/23/13,10,3.6651
7/23/13,11,2.7123
7/23/13,12,2.6353
7/23/13,13,2.5406
7/23/13,14,2.4842
7/23/13,15,2.3353
7/23/13,16,2.2135
7/23/13,17,2.3131
7/23/13,18,2.8736
7/23/13,19,2.5412
7/23/13,20,1.9755
7/23/13,21,1.1083
7/23/13,22,1.1323
7/23/13,23,2.116
7/24/13,0,2.3761
7/24/13,1,2.7607
7/24/13,2,2.1039
7/24/13,3,1.2312
7/24/13,4,0.5253
7/24/13,5,0.4591
7/24/13,6,1.2226
7/24/13,7,2.2699
7/24/13,8,2.1936
7/24/13,9,2.1319
7/24/13,10,2.1419
7/24/13,11,1.969
7/24/13,12,2.1035
7/24/13,13,1.7556
7/24/13,14,4.5335
7/24/13,15,6.9337
7/24/13,16,1.958
7/24/13,17,4.7039
7/24/13,18,3.896
7/24/13,19,2.8828
7/24/13,20,2.705
7/24/13,21,6.1858
7/24/13,22,7.2076
7/24/13,23,6.6223
7/25/13,0,4.5661
7/25/13,1,3.6755
7/25/13,2,1.045
7/25/13,3,1.0938
7/25/13,4,1.8542
7/25/13,5,2.1659
7/25/13,6,1.1589
7/25/13,7,2.1337
7/25/13,8,1.6744
7/25/13,9,1.337
7/25/13,10,2.1808
7/25/13,11,2.666
7/25/13,12,3.3225
7/25/13,13,3.3724
7/25/13,14,3.5974
7/25/13,15,2.1049
7/25/13,16,3.5212
7/25/13,17,2.9984
7/25/13,18,1.7389
7/25/13,19,1.2281
7/25/13,20,1.2052
7/25/13,21,1.2965
7/25/13,22,1.58
7/25/13,23,1.6115
7/26/13,0,1.4746
7/26/13,1,1.1505
7/26/13,2,1.505
7/26/13,3,1.274
7/26/13,4,1.3611
7/26/13,5,1.2974
7/26/13,6,1.4148
7/26/13,7,1.179
7/26/13,8,2.6851
7/26/13,9,1.7564
7/26/13,10,1.5085
7/26/13,11,1.9205
7/26/13,12,1.4701
7/26/13,13,1.1671
7/26/13,14,2.2247
7/26/13,15,1.7497
7/26/13,16,2.0979
7/26/13,17,1.422
7/26/13,18,2.5778
7/26/13,19,0.9918
7/26/13,20,3.5549
7/26/13,21,3.2334
7/26/13,22,1.091
7/26/13,23,1.1691
7/27/13,0,2.1266
7/27/13,1,1.1316
7/27/13,2,1.4595
7/27/13,3,1.1552
7/27/13,4,1.3311
7/27/13,5,1.0494
7/27/13,6,1.9116
7/27/13,7,1.9139
7/27/13,8,1.6455
7/27/13,9,2.3676
7/27/13,10,2.7208
7/27/13,11,3.0204
7/27/13,12,2.9673
7/27/13,13,2.5229
7/27/13,14,3.3795
7/27/13,15,3.471
7/27/13,16,2.356
7/27/13,17,2.354
7/27/13,18,2.1525
7/27/13,19,1.7099
7/27/13,20,2.1328
7/27/13,21,1.7162
7/27/13,22,0.903
7/27/13,23,3.0956
7/28/13,0,1.5218
7/28/13,1,0.4187
7/28/13,2,1.2219
7/28/13,3,0.9964
7/28/13,4,0.777
7/28/13,5,2.1258
7/28/13,6,2.0518
7/28/13,7,1.5084
7/28/13,8,1.6695
7/28/13,9,1.9786
7/28/13,10,1.9506
7/28/13,11,2.1408
7/28/13,12,2.1226
7/28/13,13,0.82
7/28/13,14,0.5297
7/28/13,15,1.2176
7/28/13,16,1.8611
7/28/13,17,3.7181
7/28/13,18,3.2402
7/28/13,19,1.3395
7/28/13,20,1.8983
7/28/13,21,1.9696
7/28/13,22,1.5898
7/28/13,23,1.5051
7/29/13,0,0.9105
7/29/13,1,1.1079
7/29/13,2,1.914
7/29/13,3,1.2129
7/29/13,4,1.004
7/29/13,5,1.6274
7/29/13,6,1.2866
7/29/13,7,2.1023
7/29/13,8,1.6658
7/29/13,9,1.0122
7/29/13,10,1.3106
7/29/13,11,1.3974
7/29/13,12,2.0738
7/29/13,13,2.7175
7/29/13,14,3.0157
7/29/13,15,2.7889
7/29/13,16,3.2155
7/29/13,17,2.0303
7/29/13,18,1.5516
7/29/13,19,0.6286
7/29/13,20,1.5271
7/29/13,21,1.7773
7/29/13,22,1.0855
7/29/13,23,1.0221
7/30/13,0,1.979
7/30/13,1,1.1981
7/30/13,2,1.2135
7/30/13,3,1.3281
7/30/13,4,1.5213
7/30/13,5,1.4383
7/30/13,6,1.1635
7/30/13,7,1.2078
7/30/13,8,1.9304
7/30/13,9,1.1951
7/30/13,10,1.9778
7/30/13,11,2.6408
7/30/13,12,2.6025
7/30/13,13,2.1893
7/30/13,14,2.3355
7/30/13,15,2.8095
7/30/13,16,1.6089
7/30/13,17,1.6048
7/30/13,18,4.1322
7/30/13,19,2.5909
7/30/13,20,2.456
7/30/13,21,2.729
7/30/13,22,2.5998
7/30/13,23,2.1465
7/31/13,0,1.8683
7/31/13,1,1.6505
7/31/13,2,2.1326
7/31/13,3,1.7222
7/31/13,4,1.3437
7/31/13,5,1.3748
7/31/13,6,1.3255
7/31/13,7,1.2579
7/31/13,8,1.204
7/31/13,9,1.3279
7/31/13,10,1.8355
7/31/13,11,1.6084
7/31/13,12,1.9655
7/31/13,13,2.5702
7/31/13,14,2.4612
7/31/13,15,2.8748
7/31/13,16,1.8914
7/31/13,17,1.6876
7/31/13,18,3.1479
7/31/13,19,3.456
7/31/13,20,1.5652
7/31/13,21,1.1242
7/31/13,22,1.022
7/31/13,23,2.18
8/1/13,0,2.6957
8/1/13,1,1.5299
8/1/13,2,1.9385
8/1/13,3,1.8172
8/1/13,4,0.6911
8/1/13,5,1.0719
8/1/13,6,1.5645
8/1/13,7,1.6974
8/1/13,8,2.0351
8/1/13,9,1.4605
8/1/13,10,1.4523
8/1/13,11,2.0476
8/1/13,12,1.8691
8/1/13,13,3.0899
8/1/13,14,6.1684
8/1/13,15,5.0225
8/1/13,16,1.4198
8/1/13,17,0.847
8/1/13,18,1.457
8/1/13,19,1.5761
8/1/13,20,0.9514
8/1/13,21,1.1005
8/1/13,22,1.0876
8/1/13,23,0.7052
8/2/13,0,1.2768
8/2/13,1,1.0107
8/2/13,2,1.8244
8/2/13,3,1.9579
8/2/13,4,1.6891
8/2/13,5,1.9477
8/2/13,6,0.8315
8/2/13,7,0.7813
8/2/13,8,2.2098
8/2/13,9,3.0376
8/2/13,10,2.4174
8/2/13,11,2.8578
8/2/13,12,5.2243
8/2/13,13,5.6607
8/2/13,14,5.052
8/2/13,15,5.0484
8/2/13,16,3.6269
8/2/13,17,1.5242
8/2/13,18,2.3499
8/2/13,19,3.5696
8/2/13,20,4.4751
8/2/13,21,5.1465
8/2/13,22,3.8174
8/2/13,23,1.2946
8/3/13,0,1.1085
8/3/13,1,1.5088
8/3/13,2,1.6676
8/3/13,3,1.1703
8/3/13,4,0.8868
8/3/13,5,1.2454
8/3/13,6,1.3066
8/3/13,7,1.0063
8/3/13,8,1.1293
8/3/13,9,1.2712
8/3/13,10,2.0063
8/3/13,11,2.0647
8/3/13,12,2.4037
8/3/13,13,1.5071
8/3/13,14,3.9973
8/3/13,15,3.77
8/3/13,16,4.3604
8/3/13,17,6.8695
8/3/13,18,3.7709
8/3/13,19,1.3663
8/3/13,20,3.687
8/3/13,21,4.4536
8/3/13,22,4.7637
8/3/13,23,4.8028
8/4/13,0,5.231
8/4/13,1,3.7548
8/4/13,2,1.9401
8/4/13,3,2.1324
8/4/13,4,2.2483
8/4/13,5,2.1436
8/4/13,6,2.3946
8/4/13,7,1.9831
8/4/13,8,1.3323
8/4/13,9,1.8133
8/4/13,10,1.7534
8/4/13,11,1.6466
8/4/13,12,2.2368
8/4/13,13,2.0436
8/4/13,14,2.6065
8/4/13,15,1.5673
8/4/13,16,4.6206
8/4/13,17,3.2123
8/4/13,18,2.2577
8/4/13,19,2.9344
8/4/13,20,4.2691
8/4/13,21,6.1446
8/4/13,22,5.606
8/4/13,23,3.1761
8/5/13,0,3.4626
8/5/13,1,1.6239
8/5/13,2,1.3496
8/5/13,3,1.2571
8/5/13,4,3.3176
8/5/13,5,3.2145
8/5/13,6,2.9208
8/5/13,7,3.7666
8/5/13,8,2.7885
8/5/13,9,3.4102
8/5/13,10,2.9267
8/5/13,11,2.4295
8/5/13,12,1.9813
8/5/13,13,1.5472
8/5/13,14,2.045
8/5/13,15,2.8888
8/5/13,16,5.7364
8/5/13,17,6.4868
8/5/13,18,5.7749
8/5/13,19,2.4335
8/5/13,20,1.446
8/5/13,21,2.3817
8/5/13,22,2.5423
8/5/13,23,3.9854
8/6/13,0,1.9687
8/6/13,1,1.7097
8/6/13,2,1.5576
8/6/13,3,2.0911
8/6/13,4,1.3074
8/6/13,5,1.3935
8/6/13,6,1.5433
8/6/13,7,1.5044
8/6/13,8,2.746
8/6/13,9,2.2661
8/6/13,10,2.0136
8/6/13,11,2.9142
8/6/13,12,2.9548
8/6/13,13,2.5873
8/6/13,14,2.5484
8/6/13,15,3.8946
8/6/13,16,4.8395
8/6/13,17,4.8754
8/6/13,18,5.4837
8/6/13,19,5.2974
8/6/13,20,5.2482
8/6/13,21,4.3626
8/6/13,22,1.4482
8/6/13,23,1.6394
8/7/13,0,3.0483
8/7/13,1,3.2354
8/7/13,2,2.1359
8/7/13,3,1.8271
8/7/13,4,1.5686
8/7/13,5,1.6984
8/7/13,6,1.9023
8/7/13,7,1.015
8/7/13,8,1.0151
8/7/13,9,1.3569
8/7/13,10,2.1529
8/7/13,11,4.3929
8/7/13,12,3.3372
8/7/13,13,3.7607
8/7/13,14,3.6452
8/7/13,15,3.3536
8/7/13,16,3.2352
8/7/13,17,1.3451
8/7/13,18,1.6544
8/7/13,19,2.3111
8/7/13,20,2.1518
8/7/13,21,1.9097
8/7/13,22,1.6964
8/7/13,23,1.8551
8/8/13,0,1.6676
8/8/13,1,1.6163
8/8/13,2,2.1728
8/8/13,3,2.4357
8/8/13,4,2.6985
8/8/13,5,2.0651
8/8/13,6,1.4442
8/8/13,7,2.1443
8/8/13,8,2.6395
8/8/13,9,2.2179
8/8/13,10,1.4847
8/8/13,11,1.8294
8/8/13,12,1.6414
8/8/13,13,2.7413
8/8/13,14,2.1549
8/8/13,15,1.6025
8/8/13,16,1.2651
8/8/13,17,2.2778
8/8/13,18,2.4601
8/8/13,19,1.1725
8/8/13,20,1.9761
8/8/13,21,4.2134
8/8/13,22,3.0931
8/8/13,23,1.9403
8/9/13,0,1.7501
8/9/13,1,1.3346
8/9/13,2,1.4602
8/9/13,3,1.36
8/9/13,4,0.9395
8/9/13,5,1.1901
8/9/13,6,1.0661
8/9/13,7,1.694
8/9/13,8,1.1037
8/9/13,9,2.6938
8/9/13,10,3.0544
8/9/13,11,3.0137
8/9/13,12,2.9322
8/9/13,13,2.5186
8/9/13,14,1.8374
8/9/13,15,3.0387
8/9/13,16,4.7011
8/9/13,17,4.5198
8/9/13,18,3.3532
8/9/13,19,2.0624
8/9/13,20,2.6434
8/9/13,21,1.7311
8/9/13,22,1.6462
8/9/13,23,1.606
8/10/13,0,1.6253
8/10/13,1,1.7981
8/10/13,2,2.1872
8/10/13,3,1.4452
8/10/13,4,1.7656
8/10/13,5,1.583
8/10/13,6,1.2339
8/10/13,7,1.7088
8/10/13,8,1.5438
8/10/13,9,1.3667
8/10/13,10,1.5374
8/10/13,11,2.1652
8/10/13,12,2.5026
8/10/13,13,2.7905
8/10/13,14,3.2622
8/10/13,15,3.0406
8/10/13,16,2.0972
8/10/13,17,4.7631
8/10/13,18,3.1017
8/10/13,19,3.0829
8/10/13,20,4.6275
8/10/13,21,5.7606
8/10/13,22,3.7132
8/10/13,23,1.6216
8/11/13,0,1.5181
8/11/13,1,1.7817
8/11/13,2,1.3794
8/11/13,3,2.1953
8/11/13,4,2.9775
8/11/13,5,2.1556
8/11/13,6,1.4908
8/11/13,7,1.1126
8/11/13,8,2.024
8/11/13,9,2.1573
8/11/13,10,2.7976
8/11/13,11,3.0817
8/11/13,12,3.1357
8/11/13,13,2.8206
8/11/13,14,2.1032
8/11/13,15,3.1687
8/11/13,16,3.4365
8/11/13,17,1.3455
8/11/13,18,1.0859
8/11/13,19,1.3432
8/11/13,20,0.6728
8/11/13,21,1.2158
8/11/13,22,1.1662
8/11/13,23,2.3299
8/12/13,0,1.5584
8/12/13,1,1.04
8/12/13,2,1.5996
8/12/13,3,1.9279
8/12/13,4,1.6288
8/12/13,5,0.8039
8/12/13,6,0.9562
8/12/13,7,1.6182
8/12/13,8,1.4018
8/12/13,9,1.7363
8/12/13,10,1.7045
8/12/13,11,2.2619
8/12/13,12,2.1522
8/12/13,13,1.0917
8/12/13,14,3.0629
8/12/13,15,4.2812
8/12/13,16,2.5189
8/12/13,17,3.5997
8/12/13,18,3.1146
8/12/13,19,3.4163
8/12/13,20,3.2681
8/12/13,21,2.1657
8/12/13,22,3.2521
8/12/13,23,4.2539
8/13/13,0,5.309
8/13/13,1,4.0072
8/13/13,2,3.1833
8/13/13,3,2.3722
8/13/13,4,3.591
8/13/13,5,2.2693
8/13/13,6,2.1906
8/13/13,7,3.1255
8/13/13,8,3.8129
8/13/13,9,3.273
8/13/13,10,2.5935
8/13/13,11,1.8439
8/13/13,12,1.8755
8/13/13,13,2.0682
8/13/13,14,3.5889
8/13/13,15,5.662
8/13/13,16,2.2552
8/13/13,17,3.9162
8/13/13,18,2.6882
8/13/13,19,2.9149
8/13/13,20,1.7953
8/13/13,21,3.7859
8/13/13,22,3.1172
8/13/13,23,1.8666
8/14/13,0,2.9754
8/14/13,1,2.4885
8/14/13,2,1.1705
8/14/13,3,1.7178
8/14/13,4,1.6071
8/14/13,5,0.8386
